dyad.complete	dyad.id	single.id	child.adult	sex	box	rando.order	irrelevant.action	trial	action	aoi	stimulus.name	aoi.time	time.demo	time.fixations.screen	behavior
1	1	1.parent	parent	male	3	A	PI	3	PI	hand+barrier+tool	3	439	748	634	NA
1	1	1.parent	parent	male	3	A	PI	3	PI	hand+box+barrier+tool	3	513	748	634	NA
1	1	1.parent	parent	male	3	A	PI	3	R	face	3	0	748	661	NA
1	1	1.parent	parent	male	3	A	PI	3	R	hands	3	175	748	661	NA
1	1	1.parent	parent	male	3	A	PI	3	R	marble	3	140	748	661	NA
1	1	1.parent	parent	male	3	A	PI	3	R	box	3	571	748	661	NA
1	1	1.parent	parent	male	3	A	PI	3	R	tool	3	232	748	661	NA
1	1	1.parent	parent	male	3	A	PI	3	R	box+barrier	3	571	748	661	NA
1	1	1.parent	parent	male	3	A	PI	3	R	hands+tool	3	407	748	661	NA
1	1	1.parent	parent	male	3	A	PI	3	R	hand+barrier+tool	3	407	748	661	NA
1	1	1.parent	parent	male	3	A	PI	3	R	hand+box+barrier+tool	3	607	748	661	NA
1	1	1.parent	parent	male	3	A	PI	3	SM	face	3	80	409	341	NA
1	1	1.parent	parent	male	3	A	PI	3	SM	hands	3	78	409	341	NA
1	1	1.parent	parent	male	3	A	PI	3	SM	marble	3	58	409	341	NA
1	1	1.parent	parent	male	3	A	PI	3	SM	box	3	73	409	341	NA
1	1	1.parent	parent	male	3	A	PI	3	SM	tool	3	11	409	341	NA
1	1	1.parent	parent	male	3	A	PI	3	SM	box+barrier	3	73	409	341	NA
1	1	1.parent	parent	male	3	A	PI	3	SM	hands+tool	3	78	409	341	NA
1	1	1.parent	parent	male	3	A	PI	3	SM	hand+barrier+tool	3	78	409	341	NA
1	1	1.parent	parent	male	3	A	PI	3	SM	hand+box+barrier+tool	3	151	409	341	NA
1	1	1.parent	parent	male	4	A	NC	0	Intro	face	4	187	752	570	NA
1	1	1.parent	parent	male	4	A	NC	0	Intro	hands	4	62	752	570	NA
1	1	1.parent	parent	male	4	A	NC	0	Intro	marble	4	157	752	570	NA
1	1	1.parent	parent	male	4	A	NC	0	Intro	box	4	269	752	570	NA
1	1	1.parent	parent	male	4	A	NC	0	Intro	tool	4	0	752	570	NA
1	1	1.parent	parent	male	4	A	NC	0	Intro	box+barrier	4	269	752	570	NA
1	1	1.parent	parent	male	4	A	NC	0	Intro	hands+tool	4	62	752	570	NA
1	1	1.parent	parent	male	4	A	NC	0	Intro	hand+barrier+tool	4	62	752	570	NA
1	1	1.parent	parent	male	4	A	NC	0	Intro	hand+box+barrier+tool	4	331	752	570	NA
1	1	1.parent	parent	male	4	A	NC	1	NC	face	4	51	750	601	NA
1	1	1.parent	parent	male	4	A	NC	1	NC	hands	4	229	750	601	NA
1	1	1.parent	parent	male	4	A	NC	1	NC	marble	4	193	750	601	NA
1	1	1.parent	parent	male	4	A	NC	1	NC	box	4	320	750	601	NA
1	1	1.parent	parent	male	4	A	NC	1	NC	tool	4	0	750	601	NA
1	1	1.parent	parent	male	4	A	NC	1	NC	box+barrier	4	320	750	601	NA
1	1	1.parent	parent	male	4	A	NC	1	NC	hands+tool	4	229	750	601	NA
1	1	1.parent	parent	male	4	A	NC	1	NC	hand+barrier+tool	4	229	750	601	NA
1	1	1.parent	parent	male	4	A	NC	1	NC	hand+box+barrier+tool	4	549	750	601	NA
1	1	1.parent	parent	male	4	A	NC	1	R	face	4	0	746	601	NA
1	1	1.parent	parent	male	4	A	NC	1	R	hands	4	217	746	601	NA
1	1	1.parent	parent	male	4	A	NC	1	R	marble	4	518	746	601	NA
1	1	1.parent	parent	male	4	A	NC	1	R	box	4	518	746	601	NA
1	1	1.parent	parent	male	4	A	NC	1	R	tool	4	209	746	601	NA
1	1	1.parent	parent	male	4	A	NC	1	R	box+barrier	4	518	746	601	NA
1	1	1.parent	parent	male	4	A	NC	1	R	hands+tool	4	293	746	601	NA
1	1	1.parent	parent	male	4	A	NC	1	R	hand+barrier+tool	4	293	746	601	NA
1	1	1.parent	parent	male	4	A	NC	1	R	hand+box+barrier+tool	4	554	746	601	NA
1	1	1.parent	parent	male	4	A	NC	1	SM	face	4	67	481	366	NA
1	1	1.parent	parent	male	4	A	NC	1	SM	hands	4	226	481	366	NA
1	1	1.parent	parent	male	4	A	NC	1	SM	marble	4	169	481	366	NA
1	1	1.parent	parent	male	4	A	NC	1	SM	box	4	48	481	366	NA
1	1	1.parent	parent	male	4	A	NC	1	SM	tool	4	0	481	366	NA
1	1	1.parent	parent	male	4	A	NC	1	SM	box+barrier	4	48	481	366	NA
1	1	1.parent	parent	male	4	A	NC	1	SM	hands+tool	4	226	481	366	NA
1	1	1.parent	parent	male	4	A	NC	1	SM	hand+barrier+tool	4	226	481	366	NA
1	1	1.parent	parent	male	4	A	NC	1	SM	hand+box+barrier+tool	4	274	481	366	NA
1	1	1.parent	parent	male	4	A	NC	2	NC	face	4	95	747	589	NA
1	1	1.parent	parent	male	4	A	NC	2	NC	hands	4	77	747	589	NA
1	1	1.parent	parent	male	4	A	NC	2	NC	marble	4	290	747	589	NA
1	1	1.parent	parent	male	4	A	NC	2	NC	box	4	372	747	589	NA
1	1	1.parent	parent	male	4	A	NC	2	NC	tool	4	0	747	589	NA
1	1	1.parent	parent	male	4	A	NC	2	NC	box+barrier	4	372	747	589	NA
1	1	1.parent	parent	male	4	A	NC	2	NC	hands+tool	4	77	747	589	NA
1	1	1.parent	parent	male	4	A	NC	2	NC	hand+barrier+tool	4	77	747	589	NA
1	1	1.parent	parent	male	4	A	NC	2	NC	hand+box+barrier+tool	4	449	747	589	NA
1	1	1.parent	parent	male	4	A	NC	2	R	face	4	69	745	542	NA
1	1	1.parent	parent	male	4	A	NC	2	R	hands	4	138	745	542	NA
1	1	1.parent	parent	male	4	A	NC	2	R	marble	4	43	745	542	NA
1	1	1.parent	parent	male	4	A	NC	2	R	box	4	124	745	542	NA
1	1	1.parent	parent	male	4	A	NC	2	R	tool	4	94	745	542	NA
1	1	1.parent	parent	male	4	A	NC	2	R	box+barrier	4	124	745	542	NA
1	1	1.parent	parent	male	4	A	NC	2	R	hands+tool	4	138	745	542	NA
1	1	1.parent	parent	male	4	A	NC	2	R	hand+barrier+tool	4	138	745	542	NA
1	1	1.parent	parent	male	4	A	NC	2	R	hand+box+barrier+tool	4	200	745	542	NA
1	1	1.parent	parent	male	4	A	NC	2	SM	face	4	82	479	363	NA
1	1	1.parent	parent	male	4	A	NC	2	SM	hands	4	162	479	363	NA
1	1	1.parent	parent	male	4	A	NC	2	SM	marble	4	131	479	363	NA
1	1	1.parent	parent	male	4	A	NC	2	SM	box	4	90	479	363	NA
1	1	1.parent	parent	male	4	A	NC	2	SM	tool	4	0	479	363	NA
1	1	1.parent	parent	male	4	A	NC	2	SM	box+barrier	4	90	479	363	NA
1	1	1.parent	parent	male	4	A	NC	2	SM	hands+tool	4	162	479	363	NA
1	1	1.parent	parent	male	4	A	NC	2	SM	hand+barrier+tool	4	162	479	363	NA
1	1	1.parent	parent	male	4	A	NC	2	SM	hand+box+barrier+tool	4	252	479	363	NA
1	1	1.parent	parent	male	4	A	NC	3	NC	face	4	72	748	588	NA
1	1	1.parent	parent	male	4	A	NC	3	NC	hands	4	151	748	588	NA
1	1	1.parent	parent	male	4	A	NC	3	NC	marble	4	93	748	588	NA
1	1	1.parent	parent	male	4	A	NC	3	NC	box	4	226	748	588	NA
1	1	1.parent	parent	male	4	A	NC	3	NC	tool	4	0	748	588	NA
1	1	1.parent	parent	male	4	A	NC	3	NC	box+barrier	4	226	748	588	NA
1	1	1.parent	parent	male	4	A	NC	3	NC	hands+tool	4	151	748	588	NA
1	1	1.parent	parent	male	4	A	NC	3	NC	hand+barrier+tool	4	151	748	588	NA
1	1	1.parent	parent	male	4	A	NC	3	NC	hand+box+barrier+tool	4	377	748	588	NA
1	1	1.parent	parent	male	4	A	NC	3	R	face	4	0	748	650	NA
1	1	1.parent	parent	male	4	A	NC	3	R	hands	4	440	748	650	NA
1	1	1.parent	parent	male	4	A	NC	3	R	marble	4	403	748	650	NA
1	1	1.parent	parent	male	4	A	NC	3	R	box	4	565	748	650	NA
1	1	1.parent	parent	male	4	A	NC	3	R	tool	4	328	748	650	NA
1	1	1.parent	parent	male	4	A	NC	3	R	box+barrier	4	565	748	650	NA
1	1	1.parent	parent	male	4	A	NC	3	R	hands+tool	4	503	748	650	NA
1	1	1.parent	parent	male	4	A	NC	3	R	hand+barrier+tool	4	503	748	650	NA
1	1	1.parent	parent	male	4	A	NC	3	R	hand+box+barrier+tool	4	649	748	650	NA
1	1	1.parent	parent	male	4	A	NC	3	SM	face	4	134	480	328	NA
1	1	1.parent	parent	male	4	A	NC	3	SM	hands	4	119	480	328	NA
1	1	1.parent	parent	male	4	A	NC	3	SM	marble	4	0	480	328	NA
1	1	1.parent	parent	male	4	A	NC	3	SM	box	4	0	480	328	NA
1	1	1.parent	parent	male	4	A	NC	3	SM	tool	4	31	480	328	NA
1	1	1.parent	parent	male	4	A	NC	3	SM	box+barrier	4	0	480	328	NA
1	1	1.parent	parent	male	4	A	NC	3	SM	hands+tool	4	119	480	328	NA
1	1	1.parent	parent	male	4	A	NC	3	SM	hand+barrier+tool	4	119	480	328	NA
1	1	1.parent	parent	male	4	A	NC	3	SM	hand+box+barrier+tool	4	119	480	328	NA
1	2	2.child	child	female	2	B	NC	0	Intro	face	6	191	844	669	NA
1	2	2.child	child	female	2	B	NC	0	Intro	hands	6	0	844	669	NA
1	2	2.child	child	female	2	B	NC	0	Intro	marble	6	0	844	669	NA
1	2	2.child	child	female	2	B	NC	0	Intro	box	6	440	844	669	NA
1	2	2.child	child	female	2	B	NC	0	Intro	tool	6	0	844	669	NA
1	2	2.child	child	female	2	B	NC	0	Intro	box+barrier	6	440	844	669	NA
1	2	2.child	child	female	2	B	NC	0	Intro	hands+tool	6	0	844	669	NA
1	2	2.child	child	female	2	B	NC	0	Intro	hand+barrier+tool	6	0	844	669	NA
1	2	2.child	child	female	2	B	NC	0	Intro	hand+box+barrier+tool	6	440	844	669	NA
1	2	2.child	child	female	2	B	NC	1	NC	face	6	242	750	667	NA
1	2	2.child	child	female	2	B	NC	1	NC	hands	6	340	750	667	NA
1	2	2.child	child	female	2	B	NC	1	NC	marble	6	0	750	667	NA
1	2	2.child	child	female	2	B	NC	1	NC	box	6	30	750	667	NA
1	2	2.child	child	female	2	B	NC	1	NC	tool	6	0	750	667	NA
1	2	2.child	child	female	2	B	NC	1	NC	box+barrier	6	30	750	667	NA
1	2	2.child	child	female	2	B	NC	1	NC	hands+tool	6	340	750	667	NA
1	2	2.child	child	female	2	B	NC	1	NC	hand+barrier+tool	6	340	750	667	NA
1	2	2.child	child	female	2	B	NC	1	NC	hand+box+barrier+tool	6	370	750	667	NA
1	2	2.child	child	female	2	B	NC	1	R	face	6	57	748	653	NA
1	2	2.child	child	female	2	B	NC	1	R	hands	6	29	748	653	NA
1	2	2.child	child	female	2	B	NC	1	R	marble	6	62	748	653	NA
1	2	2.child	child	female	2	B	NC	1	R	box	6	595	748	653	NA
1	2	2.child	child	female	2	B	NC	1	R	tool	6	0	748	653	NA
1	2	2.child	child	female	2	B	NC	1	R	box+barrier	6	595	748	653	NA
1	2	2.child	child	female	2	B	NC	1	R	hands+tool	6	29	748	653	NA
1	2	2.child	child	female	2	B	NC	1	R	hand+barrier+tool	6	29	748	653	NA
1	2	2.child	child	female	2	B	NC	1	R	hand+box+barrier+tool	6	595	748	653	NA
1	2	2.child	child	female	2	B	NC	1	SM	face	6	64	388	301	NA
1	2	2.child	child	female	2	B	NC	1	SM	hands	6	70	388	301	NA
1	2	2.child	child	female	2	B	NC	1	SM	marble	6	70	388	301	NA
1	2	2.child	child	female	2	B	NC	1	SM	box	6	167	388	301	NA
1	2	2.child	child	female	2	B	NC	1	SM	tool	6	0	388	301	NA
1	2	2.child	child	female	2	B	NC	1	SM	box+barrier	6	167	388	301	NA
1	2	2.child	child	female	2	B	NC	1	SM	hands+tool	6	70	388	301	NA
1	2	2.child	child	female	2	B	NC	1	SM	hand+barrier+tool	6	70	388	301	NA
1	2	2.child	child	female	2	B	NC	1	SM	hand+box+barrier+tool	6	237	388	301	NA
1	2	2.child	child	female	2	B	NC	2	NC	face	6	118	748	557	NA
1	2	2.child	child	female	2	B	NC	2	NC	hands	6	165	748	557	NA
1	2	2.child	child	female	2	B	NC	2	NC	marble	6	31	748	557	NA
1	2	2.child	child	female	2	B	NC	2	NC	box	6	232	748	557	NA
1	2	2.child	child	female	2	B	NC	2	NC	tool	6	0	748	557	NA
1	2	2.child	child	female	2	B	NC	2	NC	box+barrier	6	232	748	557	NA
1	2	2.child	child	female	2	B	NC	2	NC	hands+tool	6	165	748	557	NA
1	2	2.child	child	female	2	B	NC	2	NC	hand+barrier+tool	6	165	748	557	NA
1	2	2.child	child	female	2	B	NC	2	NC	hand+box+barrier+tool	6	397	748	557	NA
1	2	2.child	child	female	2	B	NC	2	R	face	6	52	748	659	NA
1	2	2.child	child	female	2	B	NC	2	R	hands	6	62	748	659	NA
1	2	2.child	child	female	2	B	NC	2	R	marble	6	36	748	659	NA
1	2	2.child	child	female	2	B	NC	2	R	box	6	560	748	659	NA
1	2	2.child	child	female	2	B	NC	2	R	tool	6	0	748	659	NA
1	2	2.child	child	female	2	B	NC	2	R	box+barrier	6	560	748	659	NA
1	2	2.child	child	female	2	B	NC	2	R	hands+tool	6	62	748	659	NA
1	2	2.child	child	female	2	B	NC	2	R	hand+barrier+tool	6	62	748	659	NA
1	2	2.child	child	female	2	B	NC	2	R	hand+box+barrier+tool	6	560	748	659	NA
1	2	2.child	child	female	2	B	NC	2	SM	face	6	129	387	269	NA
1	2	2.child	child	female	2	B	NC	2	SM	hands	6	21	387	269	NA
1	2	2.child	child	female	2	B	NC	2	SM	marble	6	21	387	269	NA
1	2	2.child	child	female	2	B	NC	2	SM	box	6	96	387	269	NA
1	2	2.child	child	female	2	B	NC	2	SM	tool	6	0	387	269	NA
1	2	2.child	child	female	2	B	NC	2	SM	box+barrier	6	96	387	269	NA
1	2	2.child	child	female	2	B	NC	2	SM	hands+tool	6	21	387	269	NA
1	2	2.child	child	female	2	B	NC	2	SM	hand+barrier+tool	6	21	387	269	NA
1	2	2.child	child	female	2	B	NC	2	SM	hand+box+barrier+tool	6	117	387	269	NA
1	2	2.child	child	female	2	B	NC	3	NC	face	6	431	748	670	NA
1	2	2.child	child	female	2	B	NC	3	NC	hands	6	130	748	670	NA
1	2	2.child	child	female	2	B	NC	3	NC	marble	6	0	748	670	NA
1	2	2.child	child	female	2	B	NC	3	NC	box	6	58	748	670	NA
1	2	2.child	child	female	2	B	NC	3	NC	tool	6	0	748	670	NA
1	2	2.child	child	female	2	B	NC	3	NC	box+barrier	6	58	748	670	NA
1	2	2.child	child	female	2	B	NC	3	NC	hands+tool	6	130	748	670	NA
1	2	2.child	child	female	2	B	NC	3	NC	hand+barrier+tool	6	130	748	670	NA
1	2	2.child	child	female	2	B	NC	3	NC	hand+box+barrier+tool	6	188	748	670	NA
1	2	2.child	child	female	2	B	NC	3	R	face	6	177	750	693	NA
1	2	2.child	child	female	2	B	NC	3	R	hands	6	85	750	693	NA
1	2	2.child	child	female	2	B	NC	3	R	marble	6	21	750	693	NA
1	2	2.child	child	female	2	B	NC	3	R	box	6	482	750	693	NA
1	2	2.child	child	female	2	B	NC	3	R	tool	6	0	750	693	NA
1	2	2.child	child	female	2	B	NC	3	R	box+barrier	6	482	750	693	NA
1	2	2.child	child	female	2	B	NC	3	R	hands+tool	6	85	750	693	NA
1	2	2.child	child	female	2	B	NC	3	R	hand+barrier+tool	6	85	750	693	NA
1	2	2.child	child	female	2	B	NC	3	R	hand+box+barrier+tool	6	482	750	693	NA
1	2	2.child	child	female	2	B	NC	3	SM	face	6	199	388	292	NA
1	2	2.child	child	female	2	B	NC	3	SM	hands	6	39	388	292	NA
1	2	2.child	child	female	2	B	NC	3	SM	marble	6	39	388	292	NA
1	2	2.child	child	female	2	B	NC	3	SM	box	6	26	388	292	NA
1	2	2.child	child	female	2	B	NC	3	SM	tool	6	0	388	292	NA
1	2	2.child	child	female	2	B	NC	3	SM	box+barrier	6	26	388	292	NA
1	2	2.child	child	female	2	B	NC	3	SM	hands+tool	6	39	388	292	NA
1	2	2.child	child	female	2	B	NC	3	SM	hand+barrier+tool	6	39	388	292	NA
1	2	2.child	child	female	2	B	NC	3	SM	hand+box+barrier+tool	6	65	388	292	NA
1	2	2.child	child	female	3	B	NC	0	Intro	face	7	111	748	656	NA
1	2	2.child	child	female	3	B	NC	0	Intro	hands	7	0	748	656	NA
1	2	2.child	child	female	3	B	NC	0	Intro	marble	7	0	748	656	NA
1	2	2.child	child	female	3	B	NC	0	Intro	box	7	544	748	656	NA
1	2	2.child	child	female	3	B	NC	0	Intro	tool	7	0	748	656	NA
1	2	2.child	child	female	3	B	NC	0	Intro	box+barrier	7	544	748	656	NA
1	2	2.child	child	female	3	B	NC	0	Intro	hands+tool	7	0	748	656	NA
1	2	2.child	child	female	3	B	NC	0	Intro	hand+barrier+tool	7	0	748	656	NA
1	2	2.child	child	female	3	B	NC	0	Intro	hand+box+barrier+tool	7	544	748	656	NA
1	2	2.child	child	female	3	B	NC	1	NC	face	7	175	748	613	NA
1	2	2.child	child	female	3	B	NC	1	NC	hands	7	349	748	613	NA
1	2	2.child	child	female	3	B	NC	1	NC	marble	7	0	748	613	NA
1	2	2.child	child	female	3	B	NC	1	NC	box	7	72	748	613	NA
1	2	2.child	child	female	3	B	NC	1	NC	tool	7	0	748	613	NA
1	2	2.child	child	female	3	B	NC	1	NC	box+barrier	7	72	748	613	NA
1	2	2.child	child	female	3	B	NC	1	NC	hands+tool	7	349	748	613	NA
1	2	2.child	child	female	3	B	NC	1	NC	hand+barrier+tool	7	349	748	613	NA
1	2	2.child	child	female	3	B	NC	1	NC	hand+box+barrier+tool	7	421	748	613	NA
1	2	2.child	child	female	3	B	NC	1	R	face	7	0	748	685	NA
1	2	2.child	child	female	3	B	NC	1	R	hands	7	124	748	685	NA
1	2	2.child	child	female	3	B	NC	1	R	marble	7	145	748	685	NA
1	2	2.child	child	female	3	B	NC	1	R	box	7	653	748	685	NA
1	2	2.child	child	female	3	B	NC	1	R	tool	7	269	748	685	NA
1	2	2.child	child	female	3	B	NC	1	R	box+barrier	7	653	748	685	NA
1	2	2.child	child	female	3	B	NC	1	R	hands+tool	7	393	748	685	NA
1	2	2.child	child	female	3	B	NC	1	R	hand+barrier+tool	7	393	748	685	NA
1	2	2.child	child	female	3	B	NC	1	R	hand+box+barrier+tool	7	653	748	685	NA
1	2	2.child	child	female	3	B	NC	1	SM	face	7	71	408	335	NA
1	2	2.child	child	female	3	B	NC	1	SM	hands	7	47	408	335	NA
1	2	2.child	child	female	3	B	NC	1	SM	marble	7	27	408	335	NA
1	2	2.child	child	female	3	B	NC	1	SM	box	7	202	408	335	NA
1	2	2.child	child	female	3	B	NC	1	SM	tool	7	20	408	335	NA
1	2	2.child	child	female	3	B	NC	1	SM	box+barrier	7	202	408	335	NA
1	2	2.child	child	female	3	B	NC	1	SM	hands+tool	7	47	408	335	NA
1	2	2.child	child	female	3	B	NC	1	SM	hand+barrier+tool	7	47	408	335	NA
1	2	2.child	child	female	3	B	NC	1	SM	hand+box+barrier+tool	7	249	408	335	NA
1	2	2.child	child	female	3	B	NC	2	NC	face	7	0	750	640	NA
1	2	2.child	child	female	3	B	NC	2	NC	hands	7	89	750	640	NA
1	2	2.child	child	female	3	B	NC	2	NC	marble	7	0	750	640	NA
1	2	2.child	child	female	3	B	NC	2	NC	box	7	478	750	640	NA
1	2	2.child	child	female	3	B	NC	2	NC	tool	7	13	750	640	NA
1	2	2.child	child	female	3	B	NC	2	NC	box+barrier	7	478	750	640	NA
1	2	2.child	child	female	3	B	NC	2	NC	hands+tool	7	89	750	640	NA
1	2	2.child	child	female	3	B	NC	2	NC	hand+barrier+tool	7	89	750	640	NA
1	2	2.child	child	female	3	B	NC	2	NC	hand+box+barrier+tool	7	567	750	640	NA
1	2	2.child	child	female	3	B	NC	2	R	face	7	0	748	691	NA
1	2	2.child	child	female	3	B	NC	2	R	hands	7	122	748	691	NA
1	2	2.child	child	female	3	B	NC	2	R	marble	7	177	748	691	NA
1	2	2.child	child	female	3	B	NC	2	R	box	7	646	748	691	NA
1	2	2.child	child	female	3	B	NC	2	R	tool	7	165	748	691	NA
1	2	2.child	child	female	3	B	NC	2	R	box+barrier	7	646	748	691	NA
1	2	2.child	child	female	3	B	NC	2	R	hands+tool	7	287	748	691	NA
1	2	2.child	child	female	3	B	NC	2	R	hand+barrier+tool	7	287	748	691	NA
1	2	2.child	child	female	3	B	NC	2	R	hand+box+barrier+tool	7	646	748	691	NA
1	2	2.child	child	female	3	B	NC	2	SM	face	7	122	407	334	NA
1	2	2.child	child	female	3	B	NC	2	SM	hands	7	45	407	334	NA
1	2	2.child	child	female	3	B	NC	2	SM	marble	7	33	407	334	NA
1	2	2.child	child	female	3	B	NC	2	SM	box	7	128	407	334	NA
1	2	2.child	child	female	3	B	NC	2	SM	tool	7	0	407	334	NA
1	2	2.child	child	female	3	B	NC	2	SM	box+barrier	7	128	407	334	NA
1	2	2.child	child	female	3	B	NC	2	SM	hands+tool	7	45	407	334	NA
1	2	2.child	child	female	3	B	NC	2	SM	hand+barrier+tool	7	45	407	334	NA
1	2	2.child	child	female	3	B	NC	2	SM	hand+box+barrier+tool	7	173	407	334	NA
1	2	2.child	child	female	3	B	NC	3	NC	face	7	163	750	608	NA
1	2	2.child	child	female	3	B	NC	3	NC	hands	7	347	750	608	NA
1	2	2.child	child	female	3	B	NC	3	NC	marble	7	0	750	608	NA
